Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623068973.1422946,1,1623068973,142072916,init,1840,755,4,-10,True,False
1623068973.1423879,2,1623068973,142256736,init,1848,746,8,-9,True,False
1623068973.1425207,3,1623068973,142348766,init,1860,726,12,-20,True,False
1623068973.142567,4,1623068973,142421007,init,1876,702,16,-24,True,False
1623068973.1426077,5,1623068973,142508506,init,1898,672,22,-30,True,False
1623068973.180784,6,1623068973,180193901,init,1924,640,0,0,True,False
1623068973.1808057,7,1623068973,180360555,init,1958,606,34,-34,True,False
1623068973.1808188,8,1623068973,180423498,init,1982,580,24,-26,True,False
1623068973.1808264,9,1623068973,180467367,init,2008,556,26,-24,True,False
1623068973.1808367,10,1623068973,180509805,init,2032,534,24,-22,True,False
1623068973.180844,11,1623068973,180548906,init,2058,506,26,-28,True,False
1623068973.1879573,12,1623068973,187756299,init,2068,490,10,-16,True,False
1623068973.195146,13,1623068973,195017099,init,2071,482,3,-8,True,False
1623068973.2317455,14,1623068973,231426715,init,2072,479,1,-3,True,False
1623068973.2318559,15,1623068973,231570005,init,2074,476,2,-3,True,False
1623068973.2319036,16,1623068973,231621265,init,2076,474,2,-2,True,False
1623068973.23191,17,1623068973,231691837,init,2082,471,6,-3,True,False
1623068974.3883386,18,1623068974,388022422,init,1128,544,46,6,True,False
1623068974.4142215,19,1623068974,413905382,init,1192,550,64,6,True,False
1623068974.414236,20,1623068974,414001703,init,1262,554,70,4,True,False
1623068974.414275,21,1623068974,414147377,init,1342,554,80,0,True,False
1623068974.4143577,22,1623068974,414264202,init,1426,544,84,-10,True,False
1623068974.414459,23,1623068974,414360284,init,1472,538,46,-6,True,False
1623068974.4520168,24,1623068974,451402664,init,1566,524,94,-14,True,False
1623068974.4521492,25,1623068974,451590299,init,1660,510,94,-14,True,False
1623068974.4522026,26,1623068974,451688289,init,1746,498,86,-12,True,False
1623068974.4522111,27,1623068974,451751947,init,1818,492,72,-6,True,False
1623068974.452237,28,1623068974,451906204,init,1900,492,82,0,True,False
1623069017.617555,29,1623069017,617319345,init,474,717,0,-1,True,False
1623069017.6175697,30,1623069017,617485284,init,473,714,-1,-3,True,False
1623069017.6176803,31,1623069017,617580175,init,473,713,0,-1,True,False
1623069017.6177208,32,1623069017,617654323,init,472,713,-1,0,True,False
1623069095.637788,33,1623069095,637358188,indiv-illustrate,1077,616,4,-2,True,False
1623069095.6388063,34,1623069095,638345003,indiv-illustrate,1083,605,6,-11,True,False
1623069095.7368042,35,1623069095,736159563,indiv-illustrate,1084,604,1,-1,True,False
1623069095.8369215,36,1623069095,836659669,indiv-illustrate,1104,588,20,-16,True,False
1623069095.932618,37,1623069095,932162046,indiv-illustrate,1194,544,90,-44,True,False
1623069096.0735621,38,1623069096,73350191,indiv-illustrate,1214,537,20,-7,True,False
1623069096.2059233,39,1623069096,205435276,indiv-illustrate,1220,537,6,0,True,False
1623069096.2079933,40,1623069096,207575082,indiv-illustrate,1222,540,2,3,True,False
