Time,header.seq,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
0.0,1,indiv-illustrate,[],-1,-1,False,False,human,1,1,9,"[u: 1
v: 9]",-1,-1,False,False,0,1,human
35.29122829437256,2,indiv-illustrate,"[u: 1
v: 9]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,1,2,human
56.21927857398987,3,indiv-illustrate,[],-1,-1,False,False,human,1,1,9,"[u: 1
v: 9]",-1,-1,False,False,2,3,human
57.68524527549744,4,indiv-illustrate,"[u: 1
v: 9]",-1,-1,False,False,human,3,-1,-1,"[u: 1
v: 9]",-1,-1,True,False,3,4,human
126.0585560798645,5,pretest-1,[],-1,-1,False,False,robot,8,-1,-1,[],-1,-1,False,False,0,0,human
177.18955183029175,6,pretest-1,[],-1,-1,False,False,human,1,6,4,"[u: 6
v: 4]",-1,-1,False,False,1,0,human
179.1991002559662,7,pretest-1,"[u: 6
v: 4]",-1,-1,False,False,human,4,-1,-1,"[u: 6
v: 4]",-1,-1,False,True,2,0,human
182.1475932598114,8,pretest-1,"[u: 6
v: 4]",-1,-1,False,True,human,4,-1,-1,"[u: 6
v: 4]",-1,-1,True,True,3,0,human
206.21111798286438,9,pretest-2,[],-1,-1,False,False,human,1,3,0,"[u: 3
v: 0]",-1,-1,False,False,0,0,human
213.0706307888031,10,pretest-2,"[u: 3
v: 0]",-1,-1,False,False,human,1,7,0,"[u: 7
v: 0, u: 3
v: 0]",-1,-1,False,False,1,0,human
218.94851064682007,11,pretest-2,"[u: 7
v: 0, u: 3
v: 0]",-1,-1,False,False,human,1,1,3,"[u: 7
v: 0, u: 1
v: 3, u: 3
v: 0]",-1,-1,False,False,2,0,human
221.93355298042297,12,pretest-2,"[u: 7
v: 0, u: 1
v: 3, u: 3
v: 0]",-1,-1,False,False,human,1,4,1,"[u: 7
v: 0, u: 1
v: 3, u: 4
v: 1, u: 3
v: 0]",-1,-1,False,False,3,0,human
227.62671160697937,13,pretest-2,"[u: 7
v: 0, u: 1
v: 3, u: 4
v: 1, u: 3
v: 0]",-1,-1,False,False,human,1,1,5,"[u: 4
v: 1, u: 1
v: 5, u: 7
v: 0, u: 1
v: 3, u: 3
v: 0]",-1,-1,False,False,4,0,human
233.06462693214417,14,pretest-2,"[u: 4
v: 1, u: 1
v: 5, u: 7
v: 0, u: 1
v: 3, u: 3
v: 0]",-1,-1,False,False,human,1,5,3,"[u: 1
v: 3, u: 1
v: 5, u: 5
v: 3, u: 7
v: 0, u: 4
v: 1, u: 3
v: 0]",-1,-1,False,False,5,0,human
243.69512724876404,15,pretest-2,"[u: 1
v: 3, u: 1
v: 5, u: 5
v: 3, u: 7
v: 0, u: 4
v: 1, u: 3
v: 0]",-1,-1,False,False,human,1,5,7,"[u: 1
v: 3, u: 1
v: 5, u: 5
v: 3, u: 7
v: 0, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,6,0,human
246.7872452735901,16,pretest-2,"[u: 1
v: 3, u: 1
v: 5, u: 5
v: 3, u: 7
v: 0, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,human,1,6,5,"[u: 1
v: 3, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 0, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,7,0,human
252.0173327922821,17,pretest-2,"[u: 1
v: 3, u: 6
v: 5, u: 1
v: 5, u: 5
v: 3, u: 7
v: 0, u: 4
v: 1, u: 5
v: 7, u: 3
v: 0]",-1,-1,False,False,human,1,4,5,"[u: 6
v: 5, u: 1
v: 5, u: 4
v: 1, u: 7
v: 0, u: 5
v: 7, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 1
v: 3]",-1,-1,False,False,8,0,human
258.2802891731262,18,pretest-2,"[u: 6
v: 5, u: 1
v: 5, u: 4
v: 1, u: 7
v: 0, u: 5
v: 7, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 1
v: 3]",-1,-1,False,False,human,1,4,6,"[u: 1
v: 3, u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 4
v: 6, u: 5
v: 7, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 4
v: 1]",-1,-1,False,False,9,0,human
261.986270904541,19,pretest-2,"[u: 1
v: 3, u: 6
v: 5, u: 1
v: 5, u: 7
v: 0, u: 4
v: 6, u: 5
v: 7, u: 3
v: 0, u: 4
v: 5, u: 5
v: 3, u: 4
v: 1]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 5, u: 1
v: 5, u: 4
v: 1, u: 4
v: 6, u: 7
v: 0, u: 5
v: 7, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 3, u: 1
v: 3]",-1,-1,False,False,10,0,human
