Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,start,891,548,3,0,True,False
298.8950388431549,1,indiv-illustrate,1463,457,-1,0,True,False
298.9868414402008,2,indiv-illustrate,1458,457,-5,0,True,False
299.07783246040344,3,indiv-illustrate,1432,463,-26,6,True,False
299.1748013496399,4,indiv-illustrate,1422,466,-10,3,True,False
299.2334883213043,5,indiv-illustrate,1407,471,-15,5,True,False
299.273232460022,6,indiv-illustrate,1399,476,-8,5,True,False
299.3246819972992,7,indiv-illustrate,1359,494,-40,18,True,False
299.3809189796448,8,indiv-illustrate,1345,500,-14,6,True,False
299.46305799484253,9,indiv-illustrate,1339,503,-6,3,True,False
299.51952362060547,10,indiv-illustrate,1327,512,-12,9,True,False
299.5641677379608,11,indiv-illustrate,1308,522,-19,10,True,False
299.6124565601349,12,indiv-illustrate,1251,539,-57,17,True,False
304.86270570755005,13,indiv-illustrate,1212,554,-39,15,True,False
304.86339497566223,14,indiv-illustrate,1198,560,-14,6,True,False
304.86475896835327,15,indiv-illustrate,1166,578,-32,18,True,False
304.8666636943817,16,indiv-illustrate,1148,584,-18,6,True,False
304.8687436580658,17,indiv-illustrate,1115,604,-33,20,True,False
304.87175703048706,18,indiv-illustrate,1088,616,-27,12,True,False
304.8737246990204,19,indiv-illustrate,1067,625,-21,9,True,False
304.8755347728729,20,indiv-illustrate,1060,628,-7,3,True,False
304.8770091533661,21,indiv-illustrate,1056,629,-4,1,True,False
304.8814043998718,22,indiv-illustrate,1054,629,-2,0,True,False
304.8837594985962,23,indiv-illustrate,1053,632,-1,3,True,False
304.88590836524963,24,indiv-illustrate,1058,632,5,0,True,False
304.88652658462524,25,indiv-illustrate,1068,634,10,2,True,False
304.8870770931244,26,indiv-illustrate,1076,639,8,5,True,False
304.88771080970764,27,indiv-illustrate,1134,685,58,46,True,False
304.8881986141205,28,indiv-illustrate,1141,692,7,7,True,False
304.8887846469879,29,indiv-illustrate,1141,693,0,1,True,False
304.88935256004333,30,indiv-illustrate,1125,684,-16,-9,True,False
304.889750957489,31,indiv-illustrate,1111,676,-14,-8,True,False
304.89034032821655,32,indiv-illustrate,1109,672,-2,-4,True,False
304.8908751010895,33,indiv-illustrate,1101,666,-8,-6,True,False
304.89137411117554,34,indiv-illustrate,1091,658,-10,-8,True,False
304.89195466041565,35,indiv-illustrate,1087,656,-4,-2,True,False
304.89247703552246,36,indiv-illustrate,1074,665,-13,9,True,False
304.893025636673,37,indiv-illustrate,1069,671,-5,6,True,False
304.89352893829346,38,indiv-illustrate,1067,660,-2,-11,True,False
304.89409923553467,39,indiv-illustrate,891,596,-176,-64,True,False
304.89465069770813,40,indiv-illustrate,823,562,-68,-34,True,False
304.89497113227844,41,indiv-illustrate,807,512,-16,-50,True,False
304.8955879211426,42,indiv-illustrate,814,417,7,-95,True,False
304.8959903717041,43,indiv-illustrate,971,337,157,-80,True,False
304.8965084552765,44,indiv-illustrate,1132,369,161,32,True,False
304.89690804481506,45,indiv-illustrate,1302,461,170,92,True,False
304.89733624458313,46,indiv-illustrate,1329,480,27,19,True,False
304.8976638317108,47,indiv-illustrate,1384,475,55,-5,True,False
304.89809918403625,48,indiv-illustrate,1404,472,20,-3,True,False
304.8984959125519,49,indiv-illustrate,1464,472,60,0,True,False
304.8989427089691,50,indiv-illustrate,1486,476,22,4,True,False
304.8992371559143,51,indiv-illustrate,1207,522,-279,46,True,False
304.9594042301178,52,indiv-illustrate,1137,545,-70,23,True,False
305.01533484458923,53,indiv-illustrate,1112,569,-25,24,True,False
305.15081691741943,54,indiv-illustrate,1064,588,-48,19,True,False
305.2496271133423,55,indiv-illustrate,1064,591,0,3,True,False
305.25027418136597,56,indiv-illustrate,1064,601,0,10,True,False
305.4315252304077,57,indiv-illustrate,1064,610,0,9,True,False
