Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,level,name,msg,file,function,line,topics
1623235446.88192,7326,1623235446,704431533,,2,/justhink_robot_hr,Waiting for justhink_app/observe_activity service ...,robot.py,Robot.init_ros,916,['/rosout']
1623235449.9733608,7327,1623235449,782395362,,2,/justhink_app,Starting human application window...,run_app.py,run,23,['/rosout']
1623235452.3540416,7328,1623235452,350119590,,2,/justhink_robot_hr,Waiting for justhink_app/pause service ...,robot.py,Robot.init_ros,922,['/rosout']
1623235452.39306,7329,1623235452,385677576,,2,/justhink_robot_hr,Waiting for justhink_app/set_activity service ...,robot.py,Robot.init_ros,928,['/rosout']
1623235452.4599347,7330,1623235452,455810308,,2,/justhink_robot_hr,Waiting for justhink_app/set_robot_text service ...,robot.py,Robot.init_ros,934,['/rosout']
1623235452.4958296,7331,1623235452,491752862,,2,/justhink_robot_hr,Waiting for justhink_app/observe_state service ...,robot.py,Robot.init_ros,940,['/rosout']
1623235452.5326376,7332,1623235452,526258230,,2,/justhink_robot_hr,Waiting for justhink_app/act service ...,robot.py,Robot.init_ros,948,['/rosout']
1623235452.64341,7333,1623235452,637894630,,2,/justhink_robot_hr,/qt_robot/behavior/talkText service is found. Running with robot.,robot.py,Robot.init_ros,979,['/rosout']
1623235452.64648,7334,1623235452,639733552,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 0
  stamp: 
    secs: 1623235452
    nsecs: 629277229
  frame_id: ''
current: ''
next: ""init""",human_window.py,log_publish,1124,"['/justhink_app/mouse_release', '/rosout', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/mouse_press', '/justhink_app/activity_transition', '/justhink_app/mouse_drag', '/justhink_app/button_press', '/justhink_app/key_press', '/justhink_app/mouse_motion', '/justhink_app/act']"
1623235452.6592786,7335,1623235452,650099754,,2,/justhink_robot_hr,Waiting for /qt_robot/behavior/talkText service ...,robot.py,Robot.init_ros,987,['/rosout']
1623235452.7025697,7336,1623235452,697440624,,2,/justhink_robot_hr,Waiting for /qt_robot/speech/config service ...,robot.py,Robot.init_ros,1002,['/rosout']
1623235452.7255166,7337,1623235452,720958232,,2,/justhink_robot_hr,Waiting for /qt_robot/motors/home service ...,robot.py,Robot.init_ros,1010,['/rosout']
1623235452.853668,7338,1623235452,849409818,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 1
  stamp: 
    secs: 1623235452
    nsecs: 838229656
  frame_id: ""init""
current: ""init""
next: ""init""",human_window.py,log_publish,1124,"['/justhink_app/mouse_release', '/rosout', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/mouse_press', '/justhink_app/activity_transition', '/justhink_app/mouse_drag', '/justhink_app/button_press', '/justhink_app/key_press', '/justhink_app/mouse_motion', '/justhink_app/act']"
1623235452.9961102,7339,1623235452,987668275,,2,/justhink_robot_hr,"Robot speech configured: speed=75, language=en-US",robot.py,Robot.__init__,117,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
1623235453.0070574,7340,1623235453,1050472,,2,/justhink_robot_hr,Calling service /justhink_app/observe_activity,robot.py,log_service_call,1425,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
1623235453.0311217,7341,1623235453,26022911,,2,/justhink_app,"Responding service /justhink_app/observe_activity
 Data: 
 
 Response: 
 init",human_window.py,log_service_response,1135,"['/justhink_app/mouse_release', '/rosout', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/mouse_press', '/justhink_app/activity_transition', '/justhink_app/mouse_drag', '/justhink_app/button_press', '/justhink_app/key_press', '/justhink_app/mouse_motion', '/justhink_app/act']"
1623235453.0410717,7342,1623235453,36544561,,2,/justhink_robot_hr,"Response: current: ""init""",robot.py,Robot.observe_activity,871,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
1623235453.0507424,7343,1623235453,45820713,,2,/justhink_robot_hr,"Calling service /justhink_app/set_robot_text
 Data: 
 ",robot.py,log_service_call,1425,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
1623235453.0702152,7344,1623235453,64391851,,2,/justhink_app,"Responding service /justhink_app/set_robot_text
 Data: 
 text: ''
 Response: 
 True",human_window.py,log_service_response,1135,"['/justhink_app/mouse_release', '/rosout', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/mouse_press', '/justhink_app/activity_transition', '/justhink_app/mouse_drag', '/justhink_app/button_press', '/justhink_app/key_press', '/justhink_app/mouse_motion', '/justhink_app/act']"
1623235453.0798,7345,1623235453,75502634,,2,/justhink_robot_hr,Response: status: True,robot.py,Robot.set_robot_text,860,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
1623235551.2181208,7346,1623235543,35131897,,8,/qt_nuitrack_app,Nuitrack License timeout,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::nuitrackTimerCallback,108,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
1623235552.6516764,7347,1623235544,221308979,,2,/qt_nuitrack_app,Initializing Nuitrack...,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,15,['/rosout']
1623235554.1881957,7348,1623235545,969437476,,2,/qt_nuitrack_app,Starting Nuitrack...,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,56,['/rosout']
1623235554.188204,7349,1623235546,27901824,,2,/qt_nuitrack_app,Satrting main loop:,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,76,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
1623235554.1882122,7350,1623235546,27932731,,2,/qt_nuitrack_app,	Main frame rate: 30,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,77,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
1623235554.1882138,7351,1623235546,27952380,,2,/qt_nuitrack_app,	Face frame rate: 2,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,78,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
1623235554.1882162,7352,1623235546,27970290,,2,/qt_nuitrack_app,	Camera image size 640x640,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/qt_nuitrack_app.cpp,QTNuitrackApp::QTNuitrackApp,79,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
1623235554.1917148,7353,1623235546,28045510,,2,/qt_nuitrack_app,qt_nuitrack_app is ready with 2 callbacks,/home/qtrobot/catkin_ws/src/qt_apps/qt_nuitrack_app/src/main.cpp,main,14,"['/rosout', '/camera/color/image_raw', '/qt_nuitrack_app/faces', '/qt_nuitrack_app/gestures', '/qt_nuitrack_app/hands', '/qt_nuitrack_app/skeletons']"
1623235692.7450783,7354,1623235692,741217851,,2,/justhink_app,"/justhink_app published to /justhink_app/activity_transition:
 header: 
  seq: 2
  stamp: 
    secs: 1623235692
    nsecs: 710581064
  frame_id: ""start""
current: ""start""
next: ""intro""",human_window.py,log_publish,1124,"['/justhink_app/mouse_release', '/rosout', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/mouse_press', '/justhink_app/activity_transition', '/justhink_app/mouse_drag', '/justhink_app/button_press', '/justhink_app/key_press', '/justhink_app/mouse_motion', '/justhink_app/act']"
1623235693.7034752,7355,1623235693,700186252,,2,/justhink_robot_hr,Calling service /justhink_app/set_activity,robot.py,log_service_call,1425,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
1623235693.726401,7356,1623235693,721686124,,2,/justhink_app,"Responding service /justhink_app/set_activity
 Data: 
 activity_name: ""indiv-illustrate""
 Response: 
 True",human_window.py,log_service_response,1135,"['/justhink_app/mouse_release', '/rosout', '/justhink_app/state_transition', '/justhink_app/key_release', '/justhink_app/mouse_press', '/justhink_app/activity_transition', '/justhink_app/mouse_drag', '/justhink_app/button_press', '/justhink_app/key_press', '/justhink_app/mouse_motion', '/justhink_app/act']"
1623235693.737521,7357,1623235693,734247684,,2,/justhink_robot_hr,Response: status: True,robot.py,Robot.set_activity,886,"['/justhink_robot_hr/log_expression', '/justhink_robot_hr/log_set_activity', '/justhink_robot_hr/log_set_robot_text', '/justhink_robot_hr/log_ask_guess', '/justhink_robot_hr/log_act', '/qt_robot/gesture/play', '/justhink_robot_hr/log_observe_state', '/justhink_app/activity_transition', '/justhink_robot_hr/log_observe_activity', '/rosout', '/justhink_robot_hr/log_speak', '/qt_robot/emotion/show', '/justhink_robot_hr/log_pause', '/justhink_robot_hr/log_gesture', '/justhink_app/state_transition']"
