Time,header.seq,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
0.0,1,indiv-illustrate,[],-1,-1,False,False,human,1,1,9,"[u: 1
v: 9]",-1,-1,False,False,0,1,human
39.45184135437012,2,indiv-illustrate,"[u: 1
v: 9]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,1,2,human
68.90627002716064,3,indiv-illustrate,[],-1,-1,False,False,human,1,1,9,"[u: 1
v: 9]",-1,-1,False,False,2,3,human
71.24386096000671,4,indiv-illustrate,"[u: 1
v: 9]",-1,-1,False,False,human,3,-1,-1,"[u: 1
v: 9]",-1,-1,True,False,3,4,human
114.03278374671936,5,pretest-1,[],-1,-1,False,False,human,1,6,4,"[u: 6
v: 4]",-1,-1,False,False,0,0,human
120.20242500305176,6,pretest-1,"[u: 6
v: 4]",-1,-1,False,False,human,1,4,5,"[u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,1,0,human
130.7257158756256,7,pretest-1,"[u: 4
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,5,6,"[u: 4
v: 5, u: 5
v: 6, u: 6
v: 4]",-1,-1,False,False,2,0,human
137.05790543556213,8,pretest-1,"[u: 4
v: 5, u: 5
v: 6, u: 6
v: 4]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4, u: 5
v: 6]",-1,-1,False,False,3,0,human
142.19240951538086,9,pretest-1,"[u: 6
v: 7, u: 4
v: 5, u: 6
v: 4, u: 5
v: 6]",-1,-1,False,False,human,1,7,5,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,4,0,human
146.1654441356659,10,pretest-1,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,5,3,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,5,0,human
152.58792519569397,11,pretest-1,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 6
v: 4]",-1,-1,False,False,human,1,4,1,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,6,0,human
156.16222524642944,12,pretest-1,"[u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,human,1,1,3,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,7,0,human
159.5094313621521,13,pretest-1,"[u: 6
v: 7, u: 4
v: 5, u: 1
v: 3, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1, u: 6
v: 4]",-1,-1,False,False,human,1,3,0,"[u: 4
v: 1, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 1
v: 3]",-1,-1,False,False,8,0,human
164.5555419921875,14,pretest-1,"[u: 4
v: 1, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 1
v: 3]",-1,-1,False,False,human,1,0,7,"[u: 1
v: 3, u: 0
v: 7, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1]",-1,-1,False,False,9,0,human
168.18998622894287,15,pretest-1,"[u: 1
v: 3, u: 0
v: 7, u: 6
v: 4, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1]",-1,-1,False,False,human,1,7,3,"[u: 0
v: 7, u: 4
v: 1, u: 6
v: 4, u: 3
v: 0, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 1
v: 3]",-1,-1,False,False,10,0,human
171.15635704994202,16,pretest-1,"[u: 0
v: 7, u: 4
v: 1, u: 6
v: 4, u: 3
v: 0, u: 7
v: 3, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 1
v: 3]",-1,-1,False,False,human,1,5,1,"[u: 0
v: 7, u: 1
v: 3, u: 6
v: 4, u: 5
v: 1, u: 7
v: 3, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1]",-1,-1,False,False,11,0,human
173.3751618862152,17,pretest-1,"[u: 0
v: 7, u: 1
v: 3, u: 6
v: 4, u: 5
v: 1, u: 7
v: 3, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1]",-1,-1,False,False,human,4,-1,-1,"[u: 0
v: 7, u: 4
v: 1, u: 5
v: 1, u: 6
v: 4, u: 7
v: 3, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 1
v: 3]",-1,-1,False,True,12,0,human
177.77318859100342,18,pretest-1,"[u: 0
v: 7, u: 4
v: 1, u: 5
v: 1, u: 6
v: 4, u: 7
v: 3, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 1
v: 3]",-1,-1,False,True,human,4,-1,-1,"[u: 0
v: 7, u: 1
v: 3, u: 6
v: 4, u: 5
v: 1, u: 7
v: 3, u: 3
v: 0, u: 6
v: 7, u: 4
v: 5, u: 5
v: 6, u: 5
v: 3, u: 7
v: 5, u: 4
v: 1]",-1,-1,True,True,13,0,human
206.37467622756958,19,pretest-2,[],-1,-1,False,False,human,1,4,6,"[u: 4
v: 6]",-1,-1,False,False,0,0,human
212.52851009368896,20,pretest-2,"[u: 4
v: 6]",-1,-1,False,False,human,1,6,7,"[u: 6
v: 7, u: 4
v: 6]",-1,-1,False,False,1,0,human
217.46857070922852,21,pretest-2,"[u: 6
v: 7, u: 4
v: 6]",-1,-1,False,False,human,1,7,5,"[u: 6
v: 7, u: 7
v: 5, u: 4
v: 6]",-1,-1,False,False,2,0,human
231.56005716323853,22,pretest-2,"[u: 6
v: 7, u: 7
v: 5, u: 4
v: 6]",-1,-1,False,False,human,1,7,0,"[u: 6
v: 7, u: 7
v: 5, u: 4
v: 6, u: 7
v: 0]",-1,-1,False,False,3,0,human
232.29005479812622,23,pretest-2,"[u: 6
v: 7, u: 7
v: 5, u: 4
v: 6, u: 7
v: 0]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,4,0,human
238.79690790176392,24,pretest-2,[],-1,-1,False,False,human,1,4,5,"[u: 4
v: 5]",-1,-1,False,False,5,0,human
246.89078545570374,25,pretest-2,"[u: 4
v: 5]",-1,-1,False,False,human,1,5,3,"[u: 5
v: 3, u: 4
v: 5]",-1,-1,False,False,6,0,human
249.93856930732727,26,pretest-2,"[u: 5
v: 3, u: 4
v: 5]",-1,-1,False,False,human,1,3,1,"[u: 5
v: 3, u: 4
v: 5, u: 3
v: 1]",-1,-1,False,False,7,0,human
253.51573777198792,27,pretest-2,"[u: 5
v: 3, u: 4
v: 5, u: 3
v: 1]",-1,-1,False,False,human,1,5,7,"[u: 5
v: 3, u: 4
v: 5, u: 3
v: 1, u: 5
v: 7]",-1,-1,False,False,8,0,human
