Time,header.seq,header.frame_id,x,y,dx,dy,left,right
0.0,1,indiv-illustrate,1472,482,19,-12,True,False
0.08725214004516602,2,indiv-illustrate,1475,482,3,0,True,False
0.42267727851867676,3,indiv-illustrate,1485,482,10,0,True,False
0.46404361724853516,4,indiv-illustrate,1469,498,-16,16,True,False
0.5238163471221924,5,indiv-illustrate,1392,554,-77,56,True,False
0.5657718181610107,6,indiv-illustrate,1330,596,-62,42,True,False
0.6526896953582764,7,indiv-illustrate,1313,615,-17,19,True,False
0.7426507472991943,8,indiv-illustrate,1287,624,-26,9,True,False
0.7449183464050293,9,indiv-illustrate,1229,639,-58,15,True,False
0.8353762626647949,10,indiv-illustrate,1198,643,-31,4,True,False
0.8852975368499756,11,indiv-illustrate,1181,641,-17,-2,True,False
0.9344091415405273,12,indiv-illustrate,1142,632,-39,-9,True,False
1.03367280960083,13,indiv-illustrate,1138,630,-4,-2,True,False
1.1143746376037598,14,indiv-illustrate,1104,632,-34,2,True,False
1.2939860820770264,15,indiv-illustrate,1065,634,-39,2,True,False
1.35093355178833,16,indiv-illustrate,1060,634,-5,0,True,False
1.3865418434143066,17,indiv-illustrate,1055,630,-5,-4,True,False
1.6189494132995605,18,indiv-illustrate,1054,628,-1,-2,True,False
1.824840784072876,19,indiv-illustrate,1054,627,0,-1,True,False
1.8333888053894043,20,indiv-illustrate,1049,621,-5,-6,True,False
2.1132423877716064,21,indiv-illustrate,1049,619,0,-2,True,False
2.191220283508301,22,indiv-illustrate,1070,600,21,-19,True,False
2.239820718765259,23,indiv-illustrate,1096,590,26,-10,True,False
2.508035898208618,24,indiv-illustrate,1101,590,5,0,True,False
2.5532596111297607,25,indiv-illustrate,1125,597,24,7,True,False
3.470245838165283,26,indiv-illustrate,1129,597,4,0,True,False
3.8249051570892334,27,indiv-illustrate,1129,602,0,5,True,False
3.9763336181640625,28,indiv-illustrate,1128,607,-1,5,True,False
40.95908999443054,29,indiv-illustrate,1768,560,1,2,True,False
58.87873601913452,30,indiv-illustrate,1430,493,-4,3,True,False
58.99690508842468,31,indiv-illustrate,1318,540,-112,47,True,False
59.0513641834259,32,indiv-illustrate,1213,582,-105,42,True,False
59.088688135147095,33,indiv-illustrate,1188,604,-25,22,True,False
59.17083168029785,34,indiv-illustrate,1179,611,-9,7,True,False
59.251312494277954,35,indiv-illustrate,1172,613,-7,2,True,False
59.30634379386902,36,indiv-illustrate,1109,620,-63,7,True,False
59.59982252120972,37,indiv-illustrate,1092,621,-17,1,True,False
60.30381679534912,38,indiv-illustrate,1093,621,1,0,True,False
60.400649547576904,39,indiv-illustrate,1105,618,12,-3,True,False
60.44135284423828,40,indiv-illustrate,1118,615,13,-3,True,False
60.559693813323975,41,indiv-illustrate,1120,613,2,-2,True,False
60.88753032684326,42,indiv-illustrate,1123,611,3,-2,True,False
60.937416791915894,43,indiv-illustrate,1123,606,0,-5,True,False
61.234187841415405,44,indiv-illustrate,1127,597,4,-9,True,False
63.45950698852539,45,indiv-illustrate,1127,599,0,2,True,False
63.595571994781494,46,indiv-illustrate,1127,600,0,1,True,False
63.63774061203003,47,indiv-illustrate,1124,607,-3,7,True,False
63.7193660736084,48,indiv-illustrate,1119,620,-5,13,True,False
105.08280420303345,49,pretest-1,1009,477,5,6,True,False
105.16652512550354,50,pretest-1,1016,488,7,11,True,False
105.26660680770874,51,pretest-1,1028,504,12,16,True,False
105.30563378334045,52,pretest-1,1036,514,8,10,True,False
105.36568641662598,53,pretest-1,1045,532,9,18,True,False
105.40114212036133,54,pretest-1,1073,569,28,37,True,False
105.48732447624207,55,pretest-1,1086,590,13,21,True,False
105.56965374946594,56,pretest-1,1088,597,2,7,True,False
115.38532567024231,57,pretest-1,446,644,0,1,True,False
115.3865282535553,58,pretest-1,453,644,7,0,True,False
115.38665246963501,59,pretest-1,460,647,7,3,True,False
115.38733696937561,60,pretest-1,488,647,28,0,True,False
115.38800001144409,61,pretest-1,506,643,18,-4,True,False
115.38878440856934,62,pretest-1,536,634,30,-9,True,False
115.3895149230957,63,pretest-1,576,632,40,-2,True,False
115.39005517959595,64,pretest-1,753,632,177,0,True,False
115.39078664779663,65,pretest-1,775,632,22,0,True,False
115.39158892631531,66,pretest-1,790,632,15,0,True,False
115.39247298240662,67,pretest-1,940,648,150,16,True,False
