Time,header.seq,header.frame_id,state.edges,state.suggested.u,state.suggested.v,state.terminal,state.submit_suggested,action.agent_name,action.type,action.edge.u,action.edge.v,next_state.edges,next_state.suggested.u,next_state.suggested.v,next_state.terminal,next_state.submit_suggested,action_no,step_no,turn_agent
0.0,1,indiv-illustrate,[],-1,-1,False,False,human,1,9,1,"[u: 9
v: 1]",-1,-1,False,False,0,1,human
35.974814653396606,2,indiv-illustrate,"[u: 9
v: 1]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,1,2,human
59.190590620040894,3,indiv-illustrate,[],-1,-1,False,False,human,1,9,1,"[u: 9
v: 1]",-1,-1,False,False,2,3,human
61.770047664642334,4,indiv-illustrate,"[u: 9
v: 1]",-1,-1,False,False,human,3,-1,-1,"[u: 9
v: 1]",-1,-1,True,False,3,4,human
101.64292287826538,5,pretest-1,[],-1,-1,False,False,human,1,4,1,"[u: 4
v: 1]",-1,-1,False,False,0,0,human
111.56062364578247,6,pretest-1,"[u: 4
v: 1]",-1,-1,False,False,human,1,7,3,"[u: 4
v: 1, u: 7
v: 3]",-1,-1,False,False,1,0,human
116.62994718551636,7,pretest-1,"[u: 4
v: 1, u: 7
v: 3]",-1,-1,False,False,human,8,-1,-1,[],-1,-1,False,False,2,0,human
123.12833213806152,8,pretest-1,[],-1,-1,False,False,human,1,1,4,"[u: 1
v: 4]",-1,-1,False,False,3,0,human
127.70092988014221,9,pretest-1,"[u: 1
v: 4]",-1,-1,False,False,human,1,4,6,"[u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,4,0,human
135.02947616577148,10,pretest-1,"[u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,5,4,"[u: 5
v: 4, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,5,0,human
141.51055073738098,11,pretest-1,"[u: 5
v: 4, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,7,6,"[u: 5
v: 4, u: 4
v: 6, u: 7
v: 6, u: 1
v: 4]",-1,-1,False,False,6,0,human
152.57013320922852,12,pretest-1,"[u: 5
v: 4, u: 4
v: 6, u: 7
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,0,3,"[u: 7
v: 6, u: 0
v: 3, u: 5
v: 4, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,7,0,human
155.85068368911743,13,pretest-1,"[u: 7
v: 6, u: 0
v: 3, u: 5
v: 4, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,1,3,1,"[u: 7
v: 6, u: 0
v: 3, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,8,0,human
168.2792088985443,14,pretest-1,"[u: 7
v: 6, u: 0
v: 3, u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 1
v: 4]",-1,-1,False,False,human,4,-1,-1,"[u: 3
v: 1, u: 5
v: 4, u: 4
v: 6, u: 0
v: 3, u: 1
v: 4, u: 7
v: 6]",-1,-1,False,True,9,0,human
