Time,data
1623415350.247311,"Hello! My name is Q.T., and here is my friend Utku. Let's start when you are ready!"
1623415365.4746783,"Look at this! This is a map of Switzerland. You see many mountains, and in all of  the mountains there is gold! You also see buildings, but they are not important."
1623415383.172414,"In this game, our goal is to build a railway network to help the miners go from any mine to any other. For this goal, we should try to spend as little money as possible to build these railways."
1623415400.40043,"Before we play together, let's see how to interact with the game. You see here two gold mines, with a possible connection between them, shown as a gray track."
1623415415.5494683,"Let's connect these two gold mines to each other, so that the miners can travel between them. For this, click on one mine, and go to the other without releasing!"
1623415446.1991525,"This railway costs 3 francs! In this game we consider the costs of the tracks: every time we build a track, it costs something. We want to spend as little as we can."
1623415465.067958,"Now, imagine you want to remove the connections and start connecting again from  scratch. For this, you can press the eraser button on the right. Try it!"
1623415481.4165804,"Now, there is no connection between the mountains: miners can't go between them. Let's connect again, and when you are done, propose your connection by pressing the submit button!"
1623415511.1123338,Perfect! You got a hold of it. We can begin!
1623415521.1159987,"Now, let’s start the game! Go ahead and connect all the gold mines to each other so that miners can go from any mine to any other mine by some path!"
1623415535.9616168,"Try to spend as little as possible to build the tracks. Please give it a try by yourself, later, we will do it together!"
1623415620.332957,"Okay, so, let's try to connect these different gold mines to help the miners go between all of them. Try to spend as few francs as you can. Give it a try!"
1623415835.959308,"So you are done with the second one. What about these gold mines? Let's connect them as cheaply as possible, while miners can travel between them. Go ahead!"
1623415932.9578044,"Okay, let's try for this one now. Connect them while spending as little as possible, make sure miners can travel between all of them. Soon, we will do it together. Good luck!"
1623416000.992976,"So, for this final time, please connect these different mines as cheaply as you can, by yourself. Then, we will play together!"
1623416046.4215214,"Now, we do it together! We need to connect the mines, so that miners can travel from any mine to any other. Our goal is to spend as few francs as possible to build tracks!"
1623416064.1316004,"We have got only four attempts to find the cheapest connection, so let's try our best! When you think it is ready to be submitted, press submit: the system will give feedback."
1623416083.2238772,"Let's start from Basel. Shall we go to Bern? Now, it is your turn. If you think we should connect them, agree with me by pressing the check. Otherwise, disagree with the cross!"
1623416121.1782947,"Okay, you do not agree. So, what shall we do now?"
1623416135.9705732,"Then, you think we should go from Luzern to Zurich."
1623416142.7776527,"Very well, let's connect them."
1623416151.3395617,"Then, shall we go from Zurich to Bern?"
1623416168.3230176,"Okay, you disagree, then you don't think it is a good connection. Now, make a guess! What do you think I will do now?"
1623416190.8314178,"I see, you think I would connect Gallen to Davos."
1623416198.0741324,"Definitely, that's a good choice!"
1623416206.6124322,"Umm, what about from Davos to Luzern?"
1623416216.2758615,"Okay, you disagree, then you don't think it is a good connection. Then, what do you think we should do?"
1623416236.6020575,"I see, you want to connect Davos to Zermatt."
1623416243.6138678,"I disagree. Rather than that, maybe we go from Davos to Luzern?"
1623416261.6144845,"I see you do not agree. Then, what is best to do now?"
1623416275.7859762,"I see, you want to connect Montreux to Zermatt."
1623416282.8557296,"Very well, let's connect them."
1623416291.2138495,Let's pick Zermatt to Interlaken.
1623416308.8160028,"Okay, you disagree, then you don't think it is a good connection. Now, make a guess! What do you think I will do now?"
1623416331.9147017,"I see, you think I would connect Montreux to Neuchatel."
1623416339.454429,I agree!
1623416345.8677382,"Then, shall we go from Neuchatel to Interlaken?"
1623416356.6332657,"Oh, you don't think so. Then, what shall we do?"
1623416377.189823,"Then, you think we should go from Davos to Zermatt."
1623416384.4900477,Okay if you really want.
1623416392.1701288,Let's pick Zermatt to Interlaken.
1623416405.8783312,"Great, You agree with me! Then, its your turn, which mines should we connect?"
1623416425.754214,"I see, you want to connect Luzern to Bern."
1623416432.4457004,"Okay, I think it is a good one too!"
1623416441.3660703,"Then, shall we go from Bern to Basel?"
1623416448.3518689,"Great, You agree with me! Then, its your turn, which mines should we connect?"
1623416468.4434896,"Then, you think we should go from Gallen to Zurich."
1623416475.2003274,"Very well, let's connect them."
1623416483.2980556,"Then, shall we go from Zurich to Bern?"
1623416537.853083,"Okay, you don't think so. What would you like to do, then?"
1623416548.4044657,"Okay, then you think this is the cheapest possible, and you want to submit."
1623416555.346974,Perfect! Congratulations! We connected them while spending as little as possible!
1623416568.7577205,"Now we play again, this time for different connections! Our goal is the same: connecting them while spending as little as we can."
1623416581.666626,Let me start.
1623416586.026399,Let's start from Zermatt. Shall we go to Luzern?
1623416598.165915,"Okay, you don't think so. What would you like to do, then?"
1623416610.6491747,"Hmm, you would like to go from Davos to Gallen!"
1623416617.3349102,I agree!
1623416624.0025349,"Then, shall we go from Gallen to Basel?"
1623416632.1270568,Great to see that you agree. Now it is your turn: what should we do?
1623416657.434539,"Hmm, you would like to go from Bern to Interlaken!"
1623416664.421421,"Very well, let's connect them."
1623416673.1318102,"Then, shall we go from Interlaken to Luzern?"
1623416717.8523154,Great to see that you agree. Now it is your turn: what should we do?
1623416740.3110657,"I see, you want to connect Zurich to Basel."
1623416746.9316564,"Very well, let's connect them."
1623416755.3091059,Let's pick Basel to Bern.
1623416783.0700626,"Great, you agree. So, what should we do now?"
1623416795.464941,"Then, you think we should go from Luzern to Zermatt."
