Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,x,y,dx,dy,left,right
1623415134.1944745,1,1623415134,194277286,start,891,548,3,0,True,False
1623415433.0895133,1,1623415433,89110374,indiv-illustrate,1463,457,-1,0,True,False
1623415433.1813161,2,1623415433,181059122,indiv-illustrate,1458,457,-5,0,True,False
1623415433.2723067,3,1623415433,272063970,indiv-illustrate,1432,463,-26,6,True,False
1623415433.3692758,4,1623415433,368960618,indiv-illustrate,1422,466,-10,3,True,False
1623415433.4279628,5,1623415433,427662611,indiv-illustrate,1407,471,-15,5,True,False
1623415433.4677067,6,1623415433,467432737,indiv-illustrate,1399,476,-8,5,True,False
1623415433.5191565,7,1623415433,518924713,indiv-illustrate,1359,494,-40,18,True,False
1623415433.5753934,8,1623415433,575199127,indiv-illustrate,1345,500,-14,6,True,False
1623415433.6575325,9,1623415433,657112836,indiv-illustrate,1339,503,-6,3,True,False
1623415433.713998,10,1623415433,713715314,indiv-illustrate,1327,512,-12,9,True,False
1623415433.7586422,11,1623415433,758427619,indiv-illustrate,1308,522,-19,10,True,False
1623415433.806931,12,1623415433,806704521,indiv-illustrate,1251,539,-57,17,True,False
1623415439.0571802,13,1623415439,56540966,indiv-illustrate,1212,554,-39,15,True,False
1623415439.0578694,14,1623415439,57658672,indiv-illustrate,1198,560,-14,6,True,False
1623415439.0592334,15,1623415439,58903217,indiv-illustrate,1166,578,-32,18,True,False
1623415439.0611382,16,1623415439,60870409,indiv-illustrate,1148,584,-18,6,True,False
1623415439.063218,17,1623415439,63005208,indiv-illustrate,1115,604,-33,20,True,False
1623415439.0662315,18,1623415439,66040515,indiv-illustrate,1088,616,-27,12,True,False
1623415439.0681992,19,1623415439,68010091,indiv-illustrate,1067,625,-21,9,True,False
1623415439.0700092,20,1623415439,69862604,indiv-illustrate,1060,628,-7,3,True,False
1623415439.0714836,21,1623415439,71342945,indiv-illustrate,1056,629,-4,1,True,False
1623415439.0758789,22,1623415439,75747013,indiv-illustrate,1054,629,-2,0,True,False
1623415439.078234,23,1623415439,78073024,indiv-illustrate,1053,632,-1,3,True,False
1623415439.0803828,24,1623415439,80286026,indiv-illustrate,1058,632,5,0,True,False
1623415439.081001,25,1623415439,80836057,indiv-illustrate,1068,634,10,2,True,False
1623415439.0815516,26,1623415439,81434249,indiv-illustrate,1076,639,8,5,True,False
1623415439.0821853,27,1623415439,81969499,indiv-illustrate,1134,685,58,46,True,False
1623415439.082673,28,1623415439,82510948,indiv-illustrate,1141,692,7,7,True,False
1623415439.083259,29,1623415439,83050966,indiv-illustrate,1141,693,0,1,True,False
1623415439.083827,30,1623415439,83591938,indiv-illustrate,1125,684,-16,-9,True,False
1623415439.0842254,31,1623415439,84131240,indiv-illustrate,1111,676,-14,-8,True,False
1623415439.0848148,32,1623415439,84684610,indiv-illustrate,1109,672,-2,-4,True,False
1623415439.0853496,33,1623415439,85216045,indiv-illustrate,1101,666,-8,-6,True,False
1623415439.0858486,34,1623415439,85764646,indiv-illustrate,1091,658,-10,-8,True,False
1623415439.086429,35,1623415439,86290121,indiv-illustrate,1087,656,-4,-2,True,False
1623415439.0869515,36,1623415439,86832046,indiv-illustrate,1074,665,-13,9,True,False
1623415439.0874999,37,1623415439,87379455,indiv-illustrate,1069,671,-5,6,True,False
1623415439.0880034,38,1623415439,87911844,indiv-illustrate,1067,660,-2,-11,True,False
1623415439.0885737,39,1623415439,88452100,indiv-illustrate,891,596,-176,-64,True,False
1623415439.0891252,40,1623415439,88992118,indiv-illustrate,823,562,-68,-34,True,False
1623415439.0894456,41,1623415439,89361429,indiv-illustrate,807,512,-16,-50,True,False
1623415439.0900624,42,1623415439,89953184,indiv-illustrate,814,417,7,-95,True,False
1623415439.0904648,43,1623415439,90327501,indiv-illustrate,971,337,157,-80,True,False
1623415439.090983,44,1623415439,90844392,indiv-illustrate,1132,369,161,32,True,False
1623415439.0913825,45,1623415439,91207265,indiv-illustrate,1302,461,170,92,True,False
1623415439.0918107,46,1623415439,91665267,indiv-illustrate,1329,480,27,19,True,False
1623415439.0921383,47,1623415439,92020034,indiv-illustrate,1384,475,55,-5,True,False
1623415439.0925736,48,1623415439,92464447,indiv-illustrate,1404,472,20,-3,True,False
1623415439.0929704,49,1623415439,92813968,indiv-illustrate,1464,472,60,0,True,False
1623415439.0934172,50,1623415439,93281269,indiv-illustrate,1486,476,22,4,True,False
1623415439.0937116,51,1623415439,93622684,indiv-illustrate,1207,522,-279,46,True,False
1623415439.1538787,52,1623415439,153560400,indiv-illustrate,1137,545,-70,23,True,False
1623415439.2098093,53,1623415439,209593772,indiv-illustrate,1112,569,-25,24,True,False
1623415439.3452914,54,1623415439,344812393,indiv-illustrate,1064,588,-48,19,True,False
1623415439.4441016,55,1623415439,443897008,indiv-illustrate,1064,591,0,3,True,False
1623415439.4447486,56,1623415439,444619178,indiv-illustrate,1064,601,0,10,True,False
1623415439.6259995,57,1623415439,625411987,indiv-illustrate,1064,610,0,9,True,False
1623415439.686272,58,1623415439,685941934,indiv-illustrate,1067,618,3,8,True,False
1623415439.6869094,59,1623415439,686614274,indiv-illustrate,1069,618,2,0,True,False
1623415439.7735415,60,1623415439,773223161,indiv-illustrate,1078,623,9,5,True,False
1623415440.7498603,61,1623415440,749372243,indiv-illustrate,1097,630,19,7,True,False
1623415440.8087542,62,1623415440,808363914,indiv-illustrate,1106,625,9,-5,True,False
1623415446.1410027,63,1623415446,140658378,indiv-illustrate,1106,620,0,-5,True,False
1623415446.1415317,64,1623415446,141321659,indiv-illustrate,1106,609,0,-11,True,False
1623415498.23912,65,1623415498,238620519,indiv-illustrate,1454,502,0,3,True,False
1623415498.286471,66,1623415498,286190271,indiv-illustrate,1398,522,-56,20,True,False
1623415498.7972224,67,1623415498,797037124,indiv-illustrate,1388,526,-10,4,True,False
1623415498.924958,68,1623415498,924545526,indiv-illustrate,1352,531,-36,5,True,False
1623415498.9830189,69,1623415498,982700347,indiv-illustrate,1352,532,0,1,True,False
1623415499.0654328,70,1623415499,65093040,indiv-illustrate,1334,536,-18,4,True,False
1623415499.1084197,71,1623415499,108109474,indiv-illustrate,1322,539,-12,3,True,False
1623415499.3731024,72,1623415499,372845888,indiv-illustrate,1319,539,-3,0,True,False
1623415499.4572895,73,1623415499,456779241,indiv-illustrate,1316,541,-3,2,True,False
1623415499.4629939,74,1623415499,462788105,indiv-illustrate,1305,549,-11,8,True,False
1623415499.6444998,75,1623415499,644182682,indiv-illustrate,1305,550,0,1,True,False
1623415499.8222435,76,1623415499,821956872,indiv-illustrate,1304,551,-1,1,True,False
1623415499.912879,77,1623415499,912513017,indiv-illustrate,1302,555,-2,4,True,False
1623415500.054595,78,1623415500,54286003,indiv-illustrate,1301,556,-1,1,True,False
1623415500.2703025,79,1623415500,269901752,indiv-illustrate,1299,556,-2,0,True,False
1623415500.327385,80,1623415500,327045440,indiv-illustrate,1295,556,-4,0,True,False
1623415500.366955,81,1623415500,366661310,indiv-illustrate,1282,562,-13,6,True,False
1623415500.562114,82,1623415500,561726570,indiv-illustrate,1280,562,-2,0,True,False
1623415500.5650678,83,1623415500,564658641,indiv-illustrate,1274,562,-6,0,True,False
1623415500.6650057,84,1623415500,664707422,indiv-illustrate,1254,568,-20,6,True,False
1623415500.7242637,85,1623415500,723895788,indiv-illustrate,1249,569,-5,1,True,False
1623415500.7703164,86,1623415500,769984245,indiv-illustrate,1240,567,-9,-2,True,False
1623415500.866029,87,1623415500,865584611,indiv-illustrate,1227,567,-13,0,True,False
1623415500.9282787,88,1623415500,927954435,indiv-illustrate,1220,567,-7,0,True,False
1623415500.96777,89,1623415500,967485666,indiv-illustrate,1197,567,-23,0,True,False
